25,22321
26,20872
27,20863
28,20852
29,21226
30,20836
31,21326
32,21813
33,21539
34,21916
35,21161
36,20434
37,20488
38,19465
39,20012
40,18720
41,18698
42,19218
43,20391
44,20282
45,19289
46,18580
47,18540
48,18742
49,19324
50,19984
51,20680
52,20936
53,21616
54,21317
55,20818
56,21265
57,21197
58,20519
59,20336
60,19923
61,19912
62,19234
63,18427
64,17916
65,17520
66,17653
67,18045
68,13391
69,13403
70,13234
71,13357
72,11536
73,10571
74,9983
75,9342
76,8561
77,7819
78,7382
79,6882
80,6134
81,5892
82,5598
83,5006
84,4718
85,27349
0,156134
1,156360
2,158115
3,159663
4,160413
5,160525
6,165901
7,167073
8,167057
9,167770
10,169693
11,168463
12,168009
13,171752
14,174134
15,171302
16,172641
17,173404
18,169483
19,170139
20,175083
21,176926
22,182546
23,182505
24,181250
25,175556
26,173852
27,173625
28,177289
29,180655
30,175323
31,177961
32,178780
33,177801
34,182567
35,171169
36,167187
37,166176
38,160372
39,165243
40,159202
41,161353
42,168687
43,177243
44,179224
45,168779
46,166498
47,166629
48,169673
49,179283
50,181523
51,181839
52,182245
53,185544
54,188339
55,181441
56,180473
57,177357
58,170492
59,169157
60,159904
61,153482
62,147104
63,142395
64,137167
65,130142
66,127705
67,132907
68,96890
69,94087
70,92154
71,96312
72,84574
73,76105
74,71246
75,68008
76,65351
77,59876
78,57247
79,54608
80,48728
81,47259
82,44643
83,43255
84,41384
85,256052
0,82993
1,83660
2,83634
3,84197
4,85003
5,85603
6,88344
7,89522
8,88551
9,88539
10,89578
11,88468
12,88418
13,91110
14,92629
15,90891
16,90550
17,90237
18,87076
19,96558
20,98981
21,97932
22,101073
23,96426
24,90998
25,86151
26,84755
27,82747
28,83462
29,84120
30,82035
31,84134
32,84409
33,85288
34,87587
35,82756
36,81073
37,80411
38,78158
39,80815
40,78392
41,79842
42,84364
43,89391
44,88457
45,83405
46,81517
47,82958
48,84054
49,90318
50,92859
51,92283
52,92838
53,95204
54,95233
55,92835
56,93030
57,91751
58,88076
59,87419
60,84105
61,80993
62,77778
63,74342
64,72023
65,70303
66,67902
67,71235
68,50953
69,50826
70,49379
71,51503
72,44887
73,40907
74,38216
75,36403
76,34914
77,31641
78,29960
79,28612
80,25630
81,24971
82,23428
83,22189
84,21162
85,126423
0,38771
1,39007
2,39077
3,38605
4,39880
5,40168
6,41459
7,41695
8,41347
9,40580
10,40796
11,40267
12,39874
13,40873
14,41302
15,40518
16,40788
17,40947
18,42163
19,48280
20,48308
21,47968
22,48239
23,43760
24,41567
25,39121
26,37033
27,36880
28,38055
29,39955
30,39245
31,40036
32,40219
33,40042
34,41105
35,38371
36,37386
37,36222
38,34702
39,35768
40,33725
41,33700
42,35783
43,38334
44,38753
45,37241
46,36326
47,36818
48,37729
49,40203
50,41808
51,42576
52,43516
53,44823
54,45393
55,43698
56,43847
57,43523
58,42327
59,42331
60,40870
61,39570
62,38721
63,37069
64,35161
65,33741
66,32838
67,34184
68,24622
69,24317
70,23888
71,24603
72,21674
73,20535
74,19546
75,18705
76,18048
77,17034
78,16559
79,15887
80,14131
81,13799
82,13473
83,12764
84,12299
85,78702
0,39922
1,40353
2,39784
3,39973
4,40575
5,40082
6,41406
7,40976
8,40551
9,40240
10,40350
11,40030
12,39122
13,40128
14,40663
15,39578
16,39749
17,39182
18,39122
19,41910
20,43873
21,43293
22,44391
23,42786
24,39131
25,37369
26,36465
27,36400
28,37755
29,38283
30,37843
31,38650
32,38919
33,38464
34,38918
35,36015
36,34747
37,34377
38,33179
39,33440
40,31795
41,32063
42,33138
43,35315
44,35586
45,33844
46,32481
47,32928
48,33947
49,36305
50,38156
51,39109
52,39652
53,40581
54,40515
55,39367
56,39366
57,39691
58,38110
59,37904
60,36381
61,34889
62,33483
63,32407
64,30795
65,29562
66,28728
67,30153
68,21531
69,21367
70,21187
71,21310
72,18553
73,17010
74,16182
75,15450
76,14999
77,13924
78,13394
79,13003
80,11944
81,11518
82,11031
83,10546
84,10240
85,63827
0,55075
1,55600
2,55238
3,55082
4,55238
5,54744
6,57008
7,57198
8,56687
9,56343
10,56647
11,56053
12,55523
13,57340
14,58182
15,57279
16,56741
17,56636
18,55826
19,57165
20,58909
21,60048
22,62719
23,65127
24,63641
25,58936
26,55710
27,53429
28,54192
29,54400
30,54423
31,55998
32,55809
33,57057
34,58367
35,55425
36,55170
37,54709
38,52895
39,54393
40,52804
41,54009
42,57454
43,60608
44,59816
45,57147
46,56303
47,56785
48,57969
49,62537
50,63501
51,63781
52,63328
53,64041
54,64422
55,62713
56,62931
57,62059
58,59892
59,59999
60,57976
61,55230
62,54063
63,52141
64,51035
65,50143
66,49133
67,51505
68,36990
69,36519
70,35514
71,36213
72,31681
73,29613
74,28076
75,26267
76,25023
77,21971
78,21097
79,20035
80,17934
81,16854
82,15702
83,14482
84,13867
85,75895
0,61601
1,61670
2,61775
3,61750
4,61838
5,62019
6,63957
7,64117
8,62346
9,61431
10,61150
11,60562
12,60248
13,62117
14,63452
15,61959
16,61179
17,60321
18,58335
19,58026
20,62209
21,65223
22,69714
23,74287
24,73419
25,69529
26,66000
27,65506
28,66413
29,67490
30,65688
31,65962
32,65743
33,64469
34,65046
35,59689
36,58354
37,57187
38,54393
39,54049
40,52327
41,53224
42,55622
43,58298
44,58209
45,56375
46,56078
47,56612
48,57913
49,62126
50,63481
51,63728
52,63870
53,65369
54,66620
55,64749
56,63900
57,64113
58,62036
59,61844
60,58965
61,55688
62,53804
63,52360
64,50356
65,48407
66,47173
67,49326
68,35851
69,35664
70,34426
71,34625
72,30455
73,28082
74,26723
75,24759
76,23765
77,21540
78,20532
79,19572
80,17341
81,16559
82,15682
83,14526
84,13460
85,74426
0,12709
1,12872
2,13051
3,12909
4,13238
5,13557
6,14034
7,14275
8,14541
9,14774
10,14772
11,14630
12,14735
13,15192
14,15615
15,15759
16,16066
17,16248
18,16807
19,16965
20,16542
21,16107
22,15544
23,14990
24,15433
25,15438
26,15666
27,15591
28,15525
29,15359
30,14711
31,14817
32,14899
33,15065
34,15028
35,14686
36,14586
37,14241
38,14107
39,14791
40,14704
41,15364
42,16645
43,17906
44,18023
45,17568
46,17810
47,18340
48,18707
49,19854
50,20901
51,21305
52,21620
53,22132
54,22082
55,22014
56,22013
57,22001
58,21180
59,20950
60,20861
61,20231
62,19666
63,18882
64,18559
65,18310
66,18329
67,19194
68,13346
69,13177
70,13246
71,13509
72,11536
73,10215
74,9514
75,9014
76,8684
77,8042
78,7745
79,7351
80,6583
81,6465
82,6293
83,5853
84,5380
85,31721
0,73284
1,73552
2,73825
3,75016
4,74077
5,73855
6,75892
7,75770
8,75070
9,74391
10,74863
11,74066
12,74055
13,76578
14,77224
15,76151
16,76158
17,76717
18,79703
19,77624
20,77907
21,79206
22,77788
23,80249
24,83676
25,81995
26,83335
27,83088
28,82545
29,82988
30,79955
31,81170
32,81291
33,80107
34,81675
35,76550
36,75094
37,74082
38,71557
39,73420
40,70523
41,73132
42,78198
43,83179
44,84799
45,81349
46,81572
47,82525
48,84834
49,89798
50,92026
51,90721
52,89909
53,90900
54,90901
55,87817
56,86329
57,84458
58,80413
59,79445
60,75095
61,72495
62,68636
63,66451
64,63966
65,62335
66,61723
67,64135
68,46735
69,45836
70,44192
71,45060
72,39400
73,35216
74,32709
75,30626
76,29194
77,26478
78,25087
79,23772
80,21534
81,21111
82,19866
83,18615
84,17628
85,111008
0,73200
1,73225
2,72928
3,74279
4,72423
5,72560
6,75291
7,75699
8,75766
9,77006
10,78351
11,78865
12,78514
13,80492
14,81941
15,82203
16,83033
17,84692
18,98829
19,108391
20,104756
21,101938
22,97518
23,91235
24,95114
25,95296
26,96356
27,97320
28,96574
29,95759
30,91228
31,90606
32,89320
33,87083
34,88198
35,83789
36,81388
37,79770
38,77950
39,81197
40,79036
41,80825
42,85619
43,91917
44,94748
45,91609
46,92022
47,93572
48,96167
49,101469
50,102935
51,102013
52,101513
53,102600
54,102167
55,99676
56,98676
57,96754
58,92815
59,91787
60,87639
61,84115
62,80392
63,78006
64,75396
65,73686
66,72393
67,76382
68,54843
69,53633
70,52413
71,54021
72,45793
73,41173
74,38459
75,36274
76,35055
77,32814
78,31142
79,30319
80,27595
81,27258
82,26347
83,25296
84,24147
85,157194
0,112448
1,113175
2,113750
3,115039
4,115880
5,116553
6,120068
7,122129
8,122779
9,123888
10,126112
11,125582
12,126759
13,131750
14,134158
15,133533
16,134410
17,135777
18,137269
19,135619
20,141650
21,146110
22,147082
23,150889
24,144530
25,129056
26,122953
27,117638
28,118969
29,119316
30,114941
31,117770
32,118219
33,118737
34,121506
35,115918
36,113953
37,112707
38,109546
39,113428
40,112529
41,116349
42,124328
43,133983
44,135264
45,128897
46,127594
47,130125
48,132280
49,139806
50,144950
51,145384
52,146837
53,149214
54,150181
55,148385
56,150110
57,149434
58,143227
59,141497
60,136131
61,130683
62,126949
63,122424
64,117461
65,113377
66,110941
67,115830
68,83366
69,81557
70,81109
71,84798
72,73790
73,65919
74,61058
75,57857
76,54872
77,50054
78,48585
79,46203
80,40719
81,39580
82,37927
83,36649
84,35040
85,210821
0,69399
1,69915
2,69150
3,69972
4,70207
5,70441
6,72745
7,73335
8,72452
9,72529
10,73011
11,71457
12,70158
13,71586
14,72102
15,70763
16,70994
17,71610
18,70276
19,72880
20,73353
21,73838
22,75496
23,70395
24,70913
25,70491
26,71453
27,72300
28,74430
29,76764
30,74509
31,76460
32,77128
33,76287
34,76390
35,71604
36,68697
37,66666
38,64064
39,65165
40,61921
41,62383
42,65082
43,71100
44,72382
45,69733
46,67959
47,68647
48,71191
49,75577
50,78285
51,80142
52,80380
53,82922
54,83303
55,80236
56,79322
57,77502
58,74386
59,73209
60,70641
61,67949
62,66012
63,62822
64,59730
65,56642
66,54953
67,56878
68,41199
69,40775
70,39956
71,41351
72,35786
73,33062
74,31089
75,29495
76,28037
77,26015
78,24863
79,23534
80,21408
81,20991
82,20183
83,19148
84,18115
85,116662
0,37872
1,38086
2,39143
3,39193
4,39814
5,40630
6,42826
7,43312
8,41686
9,41087
10,40739
11,40049
12,39973
13,41720
14,42626
15,41307
16,41044
17,40161
18,40811
19,42456
20,42380
21,43640
22,45322
23,45951
24,44985
25,41250
26,38342
27,37123
28,37685
29,38489
30,37086
31,38401
32,38670
33,38944
34,39943
35,37162
36,36273
37,36573
38,34898
39,35683
40,34526
41,35803
42,37250
43,39010
44,38878
45,36533
46,35940
47,35784
48,36515
49,39475
50,40362
51,40538
52,40656
53,41075
54,41996
55,40612
56,40013
57,40510
58,39042
59,39109
60,37315
61,35247
62,34370
63,33665
64,33043
65,31669
66,31473
67,32940
68,24082
69,23841
70,23298
71,23536
72,20774
73,19242
74,18580
75,17505
76,16831
77,15094
78,14300
79,13629
80,11624
81,11142
82,10423
83,9747
84,9018
85,49635
0,74184
1,74647
2,74602
3,75090
4,75795
5,76020
6,78448
7,78759
8,78698
9,77830
10,78088
11,77304
12,76727
13,79043
14,80471
15,78715
16,79246
17,78923
18,76404
19,80378
20,83002
21,84749
22,88858
23,88284
24,85548
25,81125
26,78215
27,77762
28,80095
29,80328
30,77905
31,80303
32,79939
33,79715
34,80522
35,75201
36,73067
37,72015
38,68819
39,70968
40,67913
41,69366
42,73764
43,78430
44,78464
45,74159
46,72399
47,73848
48,75726
49,82347
50,85352
51,87010
52,88274
53,90165
54,90070
55,87327
56,86800
57,86376
58,82765
59,81434
60,78719
61,75144
62,72883
63,70743
64,68274
65,66627
66,65313
67,68538
68,49864
69,49782
70,49613
71,50973
72,44880
73,41405
74,38498
75,36511
76,34524
77,31750
78,30377
79,29110
80,26507
81,25535
82,23936
83,22543
84,20924
85,125005
0,12269
1,12207
2,12147
3,12234
4,12337
5,12664
6,12847
7,13126
8,12776
9,12547
10,12424
11,12448
12,12311
13,12561
14,12381
15,12432
16,12595
17,12718
18,12518
19,13560
20,14023
21,14692
22,15497
23,15155
24,14076
25,12958
26,12559
27,12052
28,12267
29,12835
30,12806
31,13178
32,13114
33,12830
34,13001
35,12195
36,12147
37,11761
38,11077
39,11149
40,10742
41,10756
42,11193
43,12082
44,12053
45,11565
46,11186
47,11326
48,11708
49,12764
50,13481
51,14009
52,14498
53,15016
54,15359
55,15192
56,15663
57,15745
58,15494
59,15451
60,15328
61,15197
62,14626
63,14068
64,13618
65,13115
66,12680
67,13063
68,9598
69,9532
70,9284
71,9582
72,8156
73,7640
74,7085
75,6606
76,6165
77,5863
78,5324
79,5073
80,4494
81,4230
82,4093
83,3860
84,3727
85,21985
0,25903
1,26012
2,26007
3,25955
4,26301
5,26397
6,26861
7,26748
8,26575
9,26383
10,26409
11,25905
12,25435
13,25655
14,25582
15,24997
16,24761
17,24723
18,25014
19,28138
20,28618
21,28530
22,28583
23,26317
24,24760
25,23484
26,23889
27,23929
28,24987
29,25729
30,25152
31,25812
32,25938
33,25536
34,25715
35,23620
36,23116
37,22609
38,21652
39,22492
40,21055
41,21072
42,22141
43,22852
44,23040
45,21869
46,21178
47,21424
48,21914
49,23711
50,24478
51,25329
52,25635
53,26245
54,26741
55,25689
56,25444
57,25058
58,24580
59,24383
60,23563
61,22482
62,22155
63,21152
64,20365
65,19368
66,18642
67,19122
68,13637
69,13759
70,13568
71,13698
72,11976
73,10998
74,10576
75,10171
76,9890
77,9405
78,8798
79,8655
80,7782
81,7634
82,7524
83,7241
84,6693
85,41852
0,34862
1,34778
2,34452
3,35645
4,36660
5,37009
6,38832
7,38679
8,37803
9,37324
10,37599
11,36824
12,36459
13,37296
14,37837
15,37057
16,37078
17,37031
18,34084
19,31306
20,32251
21,33971
22,36486
23,40942
24,42887
25,41578
26,40392
27,39742
28,39669
29,40291
30,38802
31,39986
32,40288
33,39600
34,40550
35,38289
36,37328
37,37470
38,36121
39,37112
40,36631
41,36975
42,38506
43,40499
44,41403
45,38756
46,37429
47,36968
48,37308
49,39227
50,39649
51,38925
52,38144
53,38528
54,38501
55,36873
56,36692
57,36517
58,35991
59,35667
60,34452
61,33313
62,32251
63,31674
64,32087
65,31294
66,31994
67,33047
68,24863
69,24270
70,23929
71,23865
72,20941
73,18849
74,17911
75,16339
76,15207
77,13710
78,12570
79,11610
80,10200
81,9500
82,8665
83,7928
84,7391
85,37764
0,12561
1,12765
2,12703
3,13391
4,13125
5,13512
6,14067
7,14550
8,14862
9,15061
10,15374
11,15683
12,15747
13,15980
14,16613
15,16646
16,17294
17,17207
18,18518
19,19713
20,19903
21,20073
22,18273
23,16318
24,15370
25,15022
26,15332
27,15693
28,16152
29,15355
30,14937
31,15114
32,15254
33,15188
34,15441
35,14641
36,14512
37,14183
38,14027
39,15081
40,14725
41,15765
42,17277
43,18758
44,19138
45,18651
46,18709
47,19377
48,19639
49,21240
50,22127
51,22178
52,22256
53,22830
54,22770
55,22438
56,22254
57,21890
58,20686
59,20466
60,19473
61,18847
62,17992
63,17103
64,16529
65,16439
66,16554
67,17242
68,11956
69,11532
70,11366
71,11818
72,10049
73,8735
74,8174
75,7575
76,7096
77,6614
78,6420
79,6140
80,5507
81,5433
82,5153
83,4848
84,4537
85,27875
0,104144
1,105577
2,106408
3,109009
4,107381
5,106407
6,109721
7,111430
8,111174
9,112117
10,113962
11,113445
12,113003
13,115537
14,117977
15,117071
16,118292
17,119417
18,114004
19,107624
20,112108
21,116234
22,115357
23,113813
24,115709
25,111266
26,111024
27,113643
28,114840
29,115702
30,112911
31,114761
32,115096
33,115006
34,119898
35,114024
36,112985
37,112823
38,110960
39,115263
40,111971
41,114408
42,119627
43,127401
44,131814
45,126310
46,126199
47,127332
48,131397
49,137760
50,139337
51,137840
52,136765
53,137631
54,137932
55,133619
56,131265
57,128663
58,122957
59,120369
60,112936
61,107555
62,102245
63,98565
64,95984
65,91781
66,91313
67,97172
68,72317
69,69552
70,66877
71,70887
72,61232
73,54321
74,51639
75,48925
76,46984
77,43583
78,41522
79,39712
80,36217
81,35478
82,34525
83,32946
84,31560
85,194960
0,26870
1,27192
2,27301
3,27786
4,27984
5,27571
6,29027
7,28795
8,28496
9,28468
10,28203
11,27556
12,27754
13,28010
14,28234
15,27716
16,27610
17,27376
18,27364
19,27869
20,28622
21,29486
22,30418
23,30627
24,29967
25,28115
26,27517
27,27225
28,27355
29,27895
